Service Level Priority,Szolgáltatási szintű prioritás,
Service Received But Not Billed,"Szolgáltatás fogadott, de nem számlázott",
Service Start Date,Szolgáltatás kezdési dátuma,
Service Stop Date,A szolgáltatás leállítása,
Service Stop Date cannot be after Service End Date,A szolgáltatás leállítása nem lehet a szolgáltatás befejezési dátuma után,
Service Stop Date cannot be before Service Start Date,A szolgáltatás leállítása nem lehet a szolgáltatás kezdési dátuma előtt,
Services,Szervíz szolgáltatások,
Set Accepted Warehouse,Elfogadott raktárak beállítása,
Set Advances and Allocate (FIFO),Az előlegek és a hozzárendelések (FIFO),
Set Basic Rate Manually,Állítsa be az alapdíjat kézzel,
Set Exchange Gain / Loss,Árfolyamnyereség / veszteség beállítása,
Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,Állítsa be a tétel csoportonkénti költségvetést ezen a tartományon. Szezonalitást is beállíthat a Felbontás beállításával.,
Set Meta Tags,Metacímkék beállítása,
Set New Release Date,Új megjelenítési dátum beállítása,
Set Posting Date,Állítsa be a feladás dátumát,
Set Project and all Tasks to status {0}?,Állítsa a projektet és az összes feladatot {0} állapotra?,
Set Reserve Warehouse,Állítsa be a tartalék raktárt,
Set Source Warehouse,Forrás raktár beállítása,
Set Target Warehouse,Cél raktár beállítása,
Set as Closed,Lezárttá állít,
Set as Completed,Beállítás készként,
Set as Lost,Elveszetté állít,
Set as Open,Megnyitottá állít,
Set default inventory account for perpetual inventory,Alapértelmezett készlet számla beállítása a folyamatos készlethez,
Set rate of sub-assembly item based on BOM,Állítsa be az összeszerelési elemek arányát a ANYAGJ alapján,
Set targets Item Group-wise for this Sales Person.,Csoportonkénti Cél tétel beállítás ehhez az Értékesítő személyhez.,
Set this if the customer is a Public Administration company.,"Adja meg ezt, ha az ügyfél közigazgatási vállalat.",
Set {0} in asset category {1} or company {2},"Állítsa {0} a vagyontárgy ketegóriát: {1}, vagy a vállalkozást: {2}",
Set {0} in company {1},Állítsa be a (z) {0} szót a (z) {1} társaságban,
Sets 'Source Warehouse' in each row of the items table.,Az elemtábla minden sorában beállítja a „Forrásraktár” elemet.,
Sets 'Target Warehouse' in each row of the items table.,Az elemtábla minden sorában beállítja a „Célraktár” elemet.,
Sets 'Warehouse' in each row of the Items table.,Beállítja a „Raktár” elemet az Elemek táblázat minden sorában.,
Setting Account Type helps in selecting this Account in transactions.,Számla típus beállítása segít kiválasztani ezt a számlát a tranzakcióban.,
"Setting Events to {0}, since the Employee attached to the below Sales Persons does not have a User ID{1}","Beállítás Események {0}, mivel az Alkalmazott hozzácsatolt a lenti értékesítőkhöz, akiknek  nincsenek felhasználói azonosítói: {1}",
Setting defaults,Alapértelmezések beállításai,
Setting up company,Cég létrehozása,
Settings,Beállítások,
Settings for Selling Module,Beállítások az Értékesítés modulhoz,
Settled,telepedett,
Setup,Telepítés,
Share Balance,Egyenleg megosztása,
Share Ledger,Ledger megosztása,
Share Transfer,Átruházása megosztása,
Share Type,Típus megosztása,
Shareholder,Rész birtokos,
Shelf Life In Days,Az eltarthatóság napokban,
Shipments,Szállítások,
Shipping Account,Szállítási számla,
Shipping Address,Szállítási cím,
Shipping Address Name,Szállítási cím neve,
"Shipping Address does not have country, which is required for this Shipping Rule","A szállítási címnek nincs országa, amely szükséges ehhez a szállítási szabályhoz",
Shipping Amount,Szállítandó mennyiség,
Shipping City,Szállítás Városa,
Shipping Country,Szállítás Országa,
Shipping County,Szállítás megyéje,
Shipping Rule,Szállítási szabály,
Shipping Rule Condition,Szállítás szabály feltételei,
Shipping Rule Conditions,Szállítás szabály feltételei,
Shipping Rule Country,Szállítási szabály Ország,
Shipping Rule Label,Szállítási szabály címkéi,
Shipping Rule Type,Szállítási szabály típus,
Shipping State,Szállítási állam,
Shipping Zipcode,Szállítási irányítószám,
Shipping rule not applicable for country {0} in Shipping Address,A szállítási szabály nem érvényes a (z) {0} országra a szállítási címben,
Shipping rule only applicable for Buying,Csak a beszerzésre vonatkozó szállítási szabály,
Shipping rule only applicable for Selling,Csak az értékesítésre vonatkozó szállítási szabály,
Shopping Cart,Bevásárló kosár,
Short Name,Rövid név,
Short Term Loan Account,Rövid lejáratú hitelszámla,
Short biography for website and other publications.,Rövid életrajz a honlaphoz és egyéb kiadványokhoz.,
Shortage Qty,Hiány Mennyisége,
Show Cancelled Entries,A törölt bejegyzések megjelenítése,
Show Completed,A műsor befejeződött,
Show Cumulative Amount,Összesített összeg megjelenítése,
Show Document,A dokumentum megjelenítése,
Show Future Payments,Mutassa a jövőbeli kifizetéseket,
Show In Website,Jelenjen meg a weboldalon,
Show Inclusive Tax in Print,Mutassa az inkluzív adót nyomtatásban,
Show Items,Tételek megjelenítése,
Show Latest Forum Posts,A legfrissebb fórum hozzászólások megjelenítése,
Show Linked Delivery Notes,Kapcsolódó kézbesítési jegyzetek megjelenítése,
Show Open,Mutassa nyitva,
Show Opening Entries,Megjeleníti a nyitó bejegyzéseket,
Show Operations,Műveletek megjelenítése,
Show Payment Details,Fizetési adatok megjelenítése,
Show Payment Schedule in Print,Fizetési ütemezés megjelenítése a nyomtatásban,
Show Return Entries,Visszatérési bejegyzések megjelenítése,
Show Sales Person,Mutassa az értékesítő személyt,
Show Stock Ageing Data,Jelenítse meg az állomány öregedési adatait,
Show Traceback,A Traceback megjelenítése,
Show Variant Attributes,Változat tulajdonságaniak megjelenítése,
Show Variants,Jelenítse meg a változatokat,
Show Warehouse-wise Stock,Mutasd a raktárkészletből származó készleteket,
Show exploded view,Robbantott nézet megjelenítése,
Show in Website,Megjelenítés a Weboldalon,
Show only POS,Csak POS megjelenítése,
Show this slideshow at the top of the page,Jelenítse meg ezt a diavetatést a lap tetején,
Show unclosed fiscal year's P&L balances,Jelenítse meg a lezáratlan pénzügyi évben a P&L mérlegeket,
Show zero values,Jelenítse meg a nulla értékeket,
Show {0},Mutasd {0},
Signatory Position,Az aláíró pozíció,
Signed,Aláírt,
Signed By (Company),Aláírta (Vállalat),
Signed On,Bejelentkezve,
Signee,Aláíró,
Signee (Company),Signee (vállalat),
Signee Details,Aláíró részletei,
"Simple Python Expression, Example: territory != 'All Territories'","Egyszerű Python kifejezés, példa: territoorium! = &#39;Minden terület&#39;",
Single,Egyedülálló,
Single Tier Program,Egyszintű program,
Single Transaction Threshold,Egységes tranzakciós küszöb,
Single Variant,Egy változat,
Size,Méret,
Skip Delivery Note,Átugrani a szállítólevelet,
Skip Material Transfer to WIP Warehouse,Átugrani az anyagátvitelt a WIP raktárba,
Skype ID,Skype felhasználónév,
Slideshow,Diavetítés,
Small,Kicsi,
Smoothing Constant,Simítás állandó,
Softwares,szoftverek,
Sold,Eladott,
"Sorry, this coupon code is no longer valid",Sajnos ez a kuponkód már nem érvényes,
"Sorry, this coupon code's validity has expired",Sajnos a kuponkód érvényessége lejárt,
"Sorry, this coupon code's validity has not started",Sajnos a kuponkód érvényessége nem kezdődött el,
Source,Forrás,
Source DocType,Forrás DocType dokumentum,
Source Document Name,Forrás dokumentum neve,
Source Document Type,Forrás dokument típusa,
Source Location,Forrás helyszín,
Source Name,Forrá név,
Source Type,Forrás típusa,
Source Warehouse,Forrás raktár,
Source Warehouse Address,Forrás raktárkészlet címe,
Source and Target Location cannot be same,A forrás és a célhely nem lehet azonos,
Source and target warehouse cannot be same for row {0},Forrás és cél raktár nem lehet azonos erre a sorra: {0},
Source and target warehouse must be different,Forrás és cél raktárnak különböznie kell,
Source of Funds (Liabilities),Pénzeszközök forrását (kötelezettségek),
Source warehouse is mandatory for row {0},Forrás raktára kötelező ebben a sorban {0},
Sourced by Supplier,Beszállító által beszerzett,
Specify Exchange Rate to convert one currency into another,Adja meg az átváltási árfolyamot egy pénznem másikra váltásához,
Specify conditions to calculate shipping amount,Adja meg a feltételeket a szállítási költség kiszámításához,
Split,Osztott,
Split Batch,Osztott Batch,
Split Issue,Split Issue,
Sr,Tsz,
Stage Name,Szakasz név,
Stale Days,Átmeneti napok,
Standard Buying,Alapértelmezett beszerzési,
Standard Selling,Alapértelmezett értékesítési,
Standard Selling Rate,Alapértelmezett értékesítési ár,
Standard Template,Alapértelmezett sablon,
Standing Name,Állandó név,
Start,Kezdés,
Start Date,Kezdés dátuma,
Start Date cannot be before the current date,A kezdő dátum nem lehet az aktuális dátum előtt,
Start Time,Kezdés ideje,
Start Year,Kezdő év,
Start Year and End Year are mandatory,A kezdő és a végév kötelező,
Start and End Dates,Kezdetének és befejezésének időpontjai,
Start date of current invoice's period,Kezdési időpont az aktuális számla időszakra,
Start date should be less than end date for Item {0},"Kezdési időpontnak kisebbnek kell lennie, mint végső dátumnak erre a tétel {0}",
Start date should be less than end date for task {0},"A kezdő dátumnak kevesebbnek kell lennie, mint {0} feladat befejezésének",
Started Time,Kezdő idő,
Starting location from left edge,Kiindulási hely a bal éltől,
Starting position from top edge,Kiinduló helyzet a felső széltől,
State,Állapot,
Statement of Account,Főkönyvi számla kivonata,
Status,Állapot,
Status must be Cancelled or Completed,Az állapotot törölni kell vagy be kell fejezni,
Status must be one of {0},Állapotnak az egyike kell llennie ennek {0},
Statutory info and other general information about your Supplier,Törvényes info és más általános információk a Beszállítóról,
Stock,Készlet,
Stock Adjustment,Készlet igazítás,
Stock Adjustment Account,Készlet igazítás számla,
Stock Ageing,Készlet öregedés,
Stock Analytics,Készlet analítika,
Stock Assets,Készletezett tárgyi eszközök,
Stock Available,Raktáron lévő,
Stock Balance,Készlet egyenleg,
Stock Balance Report,Készletmérleg-jelentés,
Stock Details,Készlet Részletek,
Stock Entry,Készlet bejegyzés,
Stock Entry (Outward GIT),Készletrész (kifelé mutató GIT),
Stock Entry Child,Stock Entry gyermek,
Stock Entry Detail,Készlet bejegyzés részletei,
Stock Entry Type,Készletkötési típus,
Stock Entry has been already created against this Pick List,A készletbejegyzés már létre lett hozva ezzel a válogatási listával,
Stock Entry {0} created,Készlet bejegyzés: {0} létrehozva,
Stock Entry {0} is not submitted,"Készlet bejegyzés: {0} nem nyújtják be,",
Stock Expenses,Készlet költségek,
Stock Frozen Upto,Készlet zárolása eddig,
Stock In Hand,Raktárról,
Stock Items,Raktári tételek,
Stock Ledger,Készlet könyvelés,
Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,Készlet könyvelés bejegyzések és GL bejegyzések újra könyvelésével a kiválasztott Beszerzési bevételezési nyuktákkal,
Stock Ledger Entry,Készlet könyvelés tétele,
Stock Ledger ID,Alapkönyvi azonosító,
Stock Levels,Készletszintek,
Stock Liabilities,Készlet források (kötelezettségek),
Stock Manager,Készlet menedzser,
Stock Projected Qty,Készlet kivetített Mennyiség,
Stock Qty,Készlet menny.,
Stock Qty vs Serial No Count,Készlet mennyiség vs sorozatszám,
Stock Received But Not Billed,"Raktárra érkezett, de nem számlázták",
Stock Reconciliation,Készlet egyeztetés,
Stock Reconciliation Item,Készlet egyeztetés tétele,
Stock Reconciliations,Részvényegyeztetések,
Stock Settings,Készlet beállítások,
Stock Summary,Készlet Összefoglaló,
Stock UOM,Készlet mértékegysége,
Stock Uom,Készlet mértékegysége,
Stock User,Készlet Felhasználó,
Stock Value,Készlet értéke,
Stock and Account Value Comparison,Készlet- és számlaérték-összehasonlítás,
Stock cannot be updated against Delivery Note {0},Készlet nem frissíthető ezzel a szállítólevéllel {0},
Stock cannot be updated against Purchase Receipt {0},Készlet nem frissíthető ezzel a vásárlási nyugtával {0},
Stock transactions before {0} are frozen,Készlet tranzakciók  {0}  előtt befagyasztották,
Stop,Megáll,
Stop Reason,Megáll az ok,
Stopped,Megállítva,
"Stopped Work Order cannot be cancelled, Unstop it first to cancel","A Megszakított Munka Rendelést nem lehet törölni,  először folytassa a megszüntetéshez",
Stores,Üzletek,
Straight Line,Egyenes,
Sub Assemblies,Részegységek,
Sub Procedure,Sub eljárás,
Sub-assembly BOM Count,Részegység BOM Count,
Sub-contracting,Alvállalkozói,
Subcontract,Alvállalkozói,
Subcontracted Item,Alvállalkozói tétel,
Subcontracted Item To Be Received,Alvállalkozók által igénybe veendő tétel,
Subcontracted Raw Materials To Be Transferred,Alvállalkozói nyersanyagok átruházása,
Subject,Tárgy,
Submit,Elküld,
Submit Journal Entries,Naplóbejegyzések elküldése,
Submit this Work Order for further processing.,Küldje el ezt a munka megrendelést további feldolgozás céljából.,
Submitted,Benyújtva,
Subscription,Előfizetés,
Subscription End Date,Feliratkozás befejezésének dátuma,
Subscription End Date is mandatory to follow calendar months,Az előfizetés befejezésének dátuma kötelező a naptári hónapokat követni,
Subscription End Date must be after {0} as per the subscription plan,"Az előfizetés befejezési dátumának {0} után kell lennie, az előfizetői terv szerint",
Subscription Invoice,Előfizetési számla,
Subscription Period,Előfizetési időszak,
Subscription Plan,Előfizetési terv,
Subscription Plan Detail,Előfizetési terv részletei,
Subscription Plans,Előfizetési tervek,
Subscription Price Based On,Előfizetési ár alapján,
Subscription Section,Előfizetési szakasz,
Subscription Settings,Előfizetés beállításai,
Subscription Start Date,Előfizetés kezdő dátuma,
Subscriptions,Előfizetői,
Subtitle,Felirat,
Success,Siker,
Success Redirect URL,Siker átirányítás URL,
Success Settings,Sikeres beállítások,
Successful,Sikeres,
Successfully Reconciled,Sikeresen Egyeztetett,
Successfully Set Supplier,Beszállító sikeres beállítása,
Suggestions,Javaslatok,
Summary,Összefoglalás,
Summary for this month and pending activities,"Összefoglaló erre a hónapra, és folyamatban lévő tevékenységek",
Summary for this week and pending activities,Összefoglaló erre a hétre és a folyamatban lévő tevékenységekre,
Sunday,Vasárnap,
Supplied Items,Beszáliíott tételek,
Supplied Qty,Beszálított mennyiség,
Supplier,Beszállító,
Supplier > Supplier Type,Szállító&gt; Beszállító típusa,
Supplier Address,Beszállító címe,
Supplier Delivery Note,Beszállító szállítólevele,
Supplier Details,Beszállítói adatok,
Supplier Group,Beszállítócsoport,
Supplier Group Name,A beszállító csoport neve,
Supplier Invoice Date,Beszállítói számla dátuma,
Supplier Invoice Date cannot be greater than Posting Date,"Beszállítói Számla dátuma nem lehet nagyobb, mint Beküldés dátuma",
Supplier Invoice No,Beszállítói számla száma,
Supplier Invoice No exists in Purchase Invoice {0},Beszállítói számla nem létezik ebben a beszállítói számlán: {0},
Supplier Items,Beszállítói tételek,
Supplier Lead Time (days),Szállítói leadási idő (nap),
Supplier Ledger Summary,Beszállítói könyvelés összefoglalása,
Supplier Name,Beszállító neve,
Supplier Naming By,Beszállító elnevezve által,
Supplier Part No,Beszállítói alkatrész sz,
Supplier Part Number,Beszállítói alkatrész szám,
Supplier Quotation,Beszállítói ajánlat,
Supplier Quotation Comparison,Beszállítói ajánlat összehasonlítása,
Supplier Quotation Item,Beszállítói ajánlat tételre,
Supplier Quotation {0} Created,Beszállítói ajánlat {0} létrehozva,
Supplier Score,Beszállító pontszáma,
Supplier Scorecard,Szállítói eredménymutató,
Supplier Scorecard Criteria,Beszállítói mutatószámok kritériumai,
Supplier Scorecard Period,Beszállító eredménymutató-periódusa,
Supplier Scorecard Scoring Criteria,Beszállító mutatószámok jegyzési kritériumai,
Supplier Scorecard Scoring Standing,Beszállítói mutatószám Pontszám Állandó,
Supplier Scorecard Scoring Variable,Beszállító mutatószámok pontozási változója,
Supplier Scorecard Setup,Beszállító mutatószám beállítása,
Supplier Scorecard Standing,Beszállító mutatószámláló állása,
Supplier Scorecard Variable,Beszállító mutatószám változó,
Supplier Type,Beszállító típusa,
Supplier Warehouse,Beszállító raktára,
Supplier delivers to Customer,Beszállító szállít a Vevőnek,
Supplier of Goods or Services.,Az áruk vagy szolgáltatások beszállítója.,
Supplier {0} not found in {1},Beszállító {0} nem található itt: {1},
Supplier(s),Beszállító (k),
Supplier-Wise Sales Analytics,Beszállító szerinti értékesítési kimutatás,
Suppliers,Beszállítók,
Supply Raw Materials for Purchase,Nyersanyagok beszállítása beszerzéshez,
Support,Támogatás,
Support Hour Distribution,Támogatási órák elosztása,
Support Portal,Támogatói portál,
Support Search Source,Támogatás kereső forrása,
Support Settings,Támogatás beállítások,
Support Team,Támogató csoport,
Support Tickets,Támogatói jegyek,
Suspended,Felfüggesztett,
Switch Between Payment Modes,Váltás a fizetési módok között,
Synchronize all accounts every hour,Minden fiók szinkronizálása óránként,
System Manager,Rendszer menedzser,
"System User (login) ID. If set, it will become default for all HR forms.","Rendszer felhasználói (belépés) ID. Ha be van állítva, ez lesz az alapértelmezés minden HR űrlaphoz.",
System will fetch all the entries if limit value is zero.,"A rendszer lekér minden bejegyzést, ha a határérték nulla.",
System will notify to increase or decrease quantity or amount ,A rendszer értesíti a mennyiség vagy mennyiség növelését vagy csökkentését,
TDS Computation Summary,TDS Számítás Összefoglaló,
TDS Rate %,TDS-arány%,
TS-.YYYY.-,TS-.YYYY.-,
Table for Item that will be shown in Web Site,"Táblázat tétel, amely megjelenik a Weboldalon",
Tag,Címke,
Tag Line,Jelmondat sor,
Tally Company,Tally Company,
Tally Creditors Account,Tally Hitelezők számla,
Tally Debtors Account,Tally Adósok számla,
Tally Migration,Tally migráció,
Tally Migration Error,Tally migrációs hiba,
Target,Cél,
Target  Amount,Célösszeg,
Target ({}),Cél ({}),
Target Detail,Cél részletei,
Target Details,Cél részletei,
Target Distribution,Cél felosztás,
Target Location,Cél helyszíne,
Target Location is required while receiving Asset {0} from an employee,"A célhelyre akkor van szükség, ha a (z) {0} eszközt megkapja egy alkalmazotttól",
Target Location is required while transferring Asset {0},A célhely szükséges a (z) {0} eszköz átadásakor,
Target Location or To Employee is required while receiving Asset {0},A (z) {0} eszköz fogadásakor a célhely vagy az alkalmazott szükséges,
Target On,Cél ezen,
Target Qty,Cél menny.,
Target Warehouse,Cél raktár,
Target Warehouse Address,Cél raktár címe,
Target warehouse is mandatory for row {0},Cél raktár kötelező ebben a sorban {0},
Targets,Célok,
Tariff Number,Vámtarifaszám,
Task,Feladat,
Task Completion,Feladat befejezése,
Task Depends On,A feladat ettől függ:,
Task Description,Feladatleírás,
Task Name,Feladat neve,
Task Progress,Feladat előrehaladása,
Task Type,Feladat típusa,
Task Weight,Feladat súlyozás,
Tasks,feladatok,
Tasks Completed,Feladatok teljesítve,
Tasks Overdue,Feladatok lejártak,
Tax,Adó,
Tax Account,Adó számla,
Tax Amount After Discount Amount,Adó összege a kedvezmény összege után,
Tax Amount After Discount Amount (Company Currency),Adó összege a kedvezmény összege után (Vállalkozás pénzneme),
Tax Assets,Adó tárgyi eszközökhöz,
Tax Breakup,Adó megszakítás,
Tax Category,Adókategória,
"Tax Category has been changed to ""Total"" because all the Items are non-stock items","Adó kategóriák erre változott: ""Összes"", mert az összes tételek nem raktáron lévő tételek",
Tax ID,Adóazonosító ID,
Tax Id,Adóazonosító,
Tax Id: ,Adóazonosító id:,
Tax Rate,Adó kulcsa,
Tax Rates,Adókulcsok,
Tax Rule,Adójogszabály,
Tax Rule Conflicts with {0},Adó szabály ütközik ezzel {0},
Tax Template is mandatory.,Adó Sablon kötelező.,
Tax Total,Adó összesen,
Tax Type,Adónem,
Tax Withholding Account,Adó visszatartási számla,
Tax Withholding Category,Adó-visszatartási kategória,
Tax Withholding Rate,Adó visszatartási díj,
Tax Withholding Rates,Adóvisszatartási díjak,
Taxable Amount,Adóalap,
Taxes,Adók,
Taxes and Charges,Adók és költségek,
Taxes and Charges Added,Adók és költségek hozzáadva,
Taxes and Charges Added (Company Currency),Adók és költségek hozzáadva (a vállalkozás pénznemében),
Taxes and Charges Calculation,Adók és költségek számítása,
Taxes and Charges Deducted,Levont adók és költségek,
Taxes and Charges Deducted (Company Currency),Levont adók és költségek (a vállalkozás pénznemében),
Team Member,Csoport tag,
Telephone Expenses,Telefon költségek,
Template,Sablon,
Template Item,Sablon elem,
Template Name,Sablon neve,
Template Title,Sablon címe,
Temporarily on Hold,Ideiglenesen tartásba,
Temporary,Ideiglenes,
Temporary Accounts,Ideiglenes számlák,
Temporary Opening,Ideiglenes nyitó,
Temporary Opening Account,Ideiglenes nyitó számla,
Term Details,ÁSZF részletek,
Terms,Feltételek,
Terms and Conditions,Általános Szerződési Feltételek,
Terms and Conditions Content,Általános szerződési feltételek tartalma,
Terms and Conditions Details,Általános szerződési feltételek részletei,
Terms and Conditions Help,Általános szerződési feltételek  Súgó,
Territory,Terület,
Territory Manager,Területi igazgató,
Territory Name,Terület neve,
Territory Target Variance Based On Item Group,Területi célváltozás az elemcsoport alapján,
Territory Targets,Tartományi célok,
Territory-wise Sales,Területi szempontból értékesítés,
The 'From Package No.' field must neither be empty nor it's value less than 1.,"A 'Csomagból száma' mezőnek sem üres, sem kisebb mint 1 érték nem lehet.",
"The Access to Request for Quotation From Portal is Disabled. To Allow Access, Enable it in Portal Settings.",A portálról történő ajánlatkéréshez való hozzáférés le van tiltva. A hozzáférés engedélyezéséhez engedélyezze a Portal beállításai között.,
The BOM which will be replaced,"Az anyagjegyzék, ami mindenhol lecserélésre kerül",
The Campaign '{0}' already exists for the {1} '{2}',A (z) {0} kampány már létezik a (z) {1} &#39;{2}&#39; kampányhoz,
The Loyalty Program isn't valid for the selected company,A Hűségprogram nem érvényes a kiválasztott vállalatnál,
The Payment Term at row {0} is possibly a duplicate.,A(z) {0} sorban szereplő fizetési feltétel valószínűleg másodpéldány.,
"The Stock Entry of type 'Manufacture' is known as backflush. Raw materials being consumed to manufacture finished goods is known as backflushing. <br><br> When creating Manufacture Entry, raw-material items are backflushed based on BOM of production item. If you want raw-material items to be backflushed based on Material Transfer entry made against that Work Order instead, then you can set it under this field.","A „Gyártás” típusú tőzsdei bejegyzés visszafolyásként ismert. A késztermékek előállításához felhasznált alapanyagokat visszahúzásnak nevezik.<br><br> A gyártási bejegyzés létrehozásakor az alapanyagokat a gyártási cikkek BOM-ján alapuló visszahúzza. Ha azt szeretné, hogy az alapanyagokat az adott munkamegrendeléssel szemben elvégzett anyagátadási bejegyzés alapján visszahúzza, akkor ezt a mezőt állíthatja be.",
"The account head under Liability or Equity, in which Profit/Loss will be booked","A számla fej a kötelezettség vagy saját tőke alatt, ahol a nyereség / veszteség könyvelése folyik",
The accounts are set by the system automatically but do confirm these defaults,"A számlákat a rendszer automatikusan beállítja, de megerősítik ezeket az alapértelmezéseket",
The amount of {0} set in this payment request is different from the calculated amount of all payment plans: {1}. Make sure this is correct before submitting the document.,"A kifizetési kérelemben beállított {0} összeg eltér az összes fizetési terv számított összegétől: {1}. A dokumentum benyújtása előtt győződjön meg arról, hogy ez helyes-e.",
The difference between from time and To Time must be a multiple of Appointment,Az idő és az idő közötti különbségnek a kinevezés többszöröse legyen,
The field Asset Account cannot be blank,Az Eszközszámla mező nem lehet üres,
The field Equity/Liability Account cannot be blank,A saját tőke / forrás számla mező nem lehet üres,
The field From Shareholder cannot be blank,A Részvényes tulajdonosi mező nem lehet üres,
The field To Shareholder cannot be blank,A részévnyes tulajdonoshoz tartozó mező nem lehet üres,
The fields From Shareholder and To Shareholder cannot be blank,A részvényes tulajdonostól és a a részvényes tulajdonosig mezők nem lehetnek üresek,
The folio numbers are not matching,Folio számok nem egyeznek,
The following deleted attributes exist in Variants but not in the Template. You can either delete the Variants or keep the attribute(s) in template.,"A következő törölt attribútumok léteznek a Változatokban, de a Sablonban nem. Vagy törölheti a Változatokat, vagy megtarthatja az attribútum (oka) t a sablonban.",
The following employees are currently still reporting to {0}:,A következő alkalmazottak jelenleg is jelentést tesznek a következőnek: {0}:,
The following {0} were created: {1},A következő {0} jött létre: {1},
The gross weight of the package. Usually net weight + packaging material weight. (for print),A csomag bruttó tömege. Általában a nettó tömeg + csomagolóanyag súlya. (nyomtatáshoz),
The holiday on {0} is not between From Date and To Date,Ez az ünnep: {0} nincs az induló és a végső dátum közt,
The net weight of this package. (calculated automatically as sum of net weight of items),A nettó súlya ennek a csomagnak. (Automatikusan kiszámítja a tételek nettó súlyainak összegéből),
The new BOM after replacement,"Az új anyagjegyzék, amire lecseréli mindenhol",
The number of shares and the share numbers are inconsistent,A részvények száma és a részvények számozása nem konzisztens,
The parent account {0} does not exists in the uploaded template,A (z) {0} szülőfiók nem létezik a feltöltött sablonban,
The payment gateway account in plan {0} is different from the payment gateway account in this payment request,A {0} tervezett fizetési átjáró-fiók eltér a fizetési átjáró fiókjában ebben a fizetési kérelemben,
"The percentage you are allowed to bill more against the amount ordered. For example, if the order value is $100 for an item and tolerance is set as 10%, then you are allowed to bill up to $110 ","Az a százalékos arány, amellyel többet számlázhat a megrendelt összeghez képest. Például, ha egy tétel rendelési értéke 100 USD, és a tűréshatár 10%, akkor legfeljebb 110 USD számlázhat",
"The percentage you are allowed to receive or deliver more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed to receive 110 units.","Az a százalékos arány, amellyel többet kaphat vagy szállíthat a megrendelt mennyiséghez képest. Például, ha 100 egységet rendelt, és a juttatása 10%, akkor 110 egységet kaphat.",
The root account {0} must be a group,A {0} gyökérfióknak csoportnak kell lennie,
The selected BOMs are not for the same item,A kiválasztott darabjegyzékeket nem ugyanarra a tételre,
The selected change account {} doesn't belongs to Company {}.,A kiválasztott {} fiók nem tartozik a (z) {} vállalathoz.,
The selected item cannot have Batch,A kiválasztott elemnek nem lehet Kötege,
The seller and the buyer cannot be the same,Eladó és a vevő nem lehet ugyanaz,
The serial no {0} does not belong to item {1},A (z) {0} sorszám nem tartozik a (z) {1} elemhez,
The shareholder does not belong to this company,A részvényes nem tartozik ehhez a vállalkozáshoz,
The shares already exist,A részvények már léteznek,
The shares don't exist with the {0},A részvények nem léteznek ezzel {0},
"The task has been enqueued as a background job. In case there is any issue on processing in background, the system will add a comment about the error on this Stock Reconciliation and revert to the Draft stage","A feladat hátteret kapott. Ha a háttérben történő feldolgozás kérdése merül fel, a rendszer megjegyzést fűz a készlet-egyeztetés hibájához, és visszatér a Piszkozat szakaszba",
The value of {0} differs between Items {1} and {2},A (z) {0} értéke eltér az {1} és a {2} elemek között,
The value {0} is already assigned to an existing Item {1}.,A (z) {0} érték már hozzá van rendelve egy meglévő elemhez {1}.,
The {0} ({1}) must be equal to {2} ({3}),A (z) {0} ({1}) egyenlőnek kell lennie a következővel: {2} ({3}),
The {0} {1} created sucessfully,A {0} {1} sikeresen jött létre,
"Then Pricing Rules are filtered out based on Customer, Customer Group, Territory, Supplier, Supplier Type, Campaign, Sales Partner etc.","Árképzési szabályok szűrésre kerülnek a Vevő, Vevő csoport, Tartomány, Beszállító,Beszállító típus, kampány, értékesítési partner stb. alapján.",
There are active maintenance or repairs against the asset. You must complete all of them before cancelling the asset.,Az eszköz ellen aktív karbantartás vagy javítás folyik. Az eszköz törlése előtt mindegyiket ki kell töltenie.,
"There are inconsistencies between the rate, no of shares and the amount calculated","Vannak ellentmondások az ár, a részvények száma és a kiszámított összeg között",
There can be multiple tiered collection factor based on the total spent. But the conversion factor for redemption will always be same for all the tier.,A teljes elköltött összteljesítmény alapján többféle szintű gyűjtési tényező lehet. De a megváltás konverziós faktora mindig ugyanaz lesz az összes szintre.,
There can only be 1 Account per Company in {0} {1},Nem lehet csak 1 fiók vállalatonként ebben {0} {1},
"There can only be one Shipping Rule Condition with 0 or blank value for ""To Value""","Csak egy Szállítási szabály feltétel lehet 0 vagy üres értékkel az ""értékeléshez""",
There is no batch found against the {0}: {1},Nem található köteg a (z) {0} ellen: {1},
There is nothing to edit.,Nincs semmi szerkesztenivaló.,
There was an error saving the document.,Hiba történt a dokumentum mentésekor.,
There were errors while sending email. Please try again.,"Email küldés közben hibák voltak. Kérjük, próbálja újra.",
This Item is a Template and cannot be used in transactions. Item attributes will be copied over into the variants unless 'No Copy' is set,"Ez a tétel egy sablon, és nem lehet használni a tranzakciókhoz. Elem Jellemzők át lesznek másolva a különböző variációkra, kivéve, ha be van állítva a 'Ne másolja'",
This Item is a Variant of {0} (Template).,Ez a Tétel egy változata ennek: {0} (sablon).,
